season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2022,1298147,AUS v NZ,NZ,AUS,NZ,Sydney Cricket Ground,Sydney,Australia,2,IS Sodhi,Ish Sodhi,4,0,29,1,7.25,8,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/559066.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,TL Chatara,Tendai Chatara,4,1,14,2,3.50,14,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/425639.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,R Ngarava,Richard Ngarava,4,0,28,2,7.00,12,4,0,1,1,False,https://www.espncricinfo.com/ci/content/player/806241.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,B Muzarabani,Blessing Muzarabani,4,0,34,1,8.50,9,5,0,0,2,False,https://www.espncricinfo.com/ci/content/player/827051.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,SC Williams,Sean Williams,3,0,19,0,6.33,4,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/55870.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,Sikandar Raza,Sikandar Raza,4,0,20,1,5.00,10,0,0,2,0,False,https://www.espncricinfo.com/ci/content/player/299572.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,W Madhevere,Wessly Madhevere,1,0,7,0,7.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/938959.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,BTJ Wheal,Brad Wheal,4,0,26,1,6.50,12,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/807535.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,JH Davey,Josh Davey,3,0,16,2,5.33,8,1,0,0,1,False,https://www.espncricinfo.com/ci/content/player/407265.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,SM Sharif,Safyaan Sharif,2.3,0,23,0,9.20,4,3,0,0,1,False,https://www.espncricinfo.com/ci/content/player/414970.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,MRJ Watt,Mark Watt,4,0,19,1,4.75,9,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/659081.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,MA Leask,Michael Leask,4,0,36,1,9.00,4,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/414966.html
2022,1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,CS MacLeod,Calum MacLeod,1,0,11,0,11.00,0,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/232435.html
2022,1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,JB Little,Josh Little,4,0,31,0,7.75,8,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/928067.html
2022,1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,MR Adair,Mark Adair,4,0,26,0,6.50,12,1,1,4,0,False,https://www.espncricinfo.com/ci/content/player/526441.html
2022,1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,BJ McCarthy,Barry McCarthy,4,0,33,1,8.25,9,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/348059.html
2022,1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,C Campher,Curtis Campher,2,0,28,0,14.00,2,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/595921.html
2022,1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,Simi Singh,Simi Singh,2,0,11,1,5.50,4,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1005257.html
2022,1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,GJ Delany,Gareth Delany,4,0,16,3,4.00,12,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1099379.html
2022,1298145,IRE v WI,WI,IRE,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,OC McCoy,Obed McCoy,3.3,0,27,0,7.71,11,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/906783.html
2022,1298145,IRE v WI,WI,IRE,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,AJ Hosein,Akeal Hosein,4,0,38,1,9.50,5,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/530812.html
2022,1298145,IRE v WI,WI,IRE,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,AS Joseph,Alzarri Joseph,4,0,39,0,9.75,9,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/670031.html
2022,1298145,IRE v WI,WI,IRE,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,OF Smith,Odean Smith,2,0,23,0,11.50,4,3,1,0,1,False,https://www.espncricinfo.com/ci/content/player/820691.html
2022,1298145,IRE v WI,WI,IRE,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,JO Holder,Jason Holder,4,0,23,0,5.75,7,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/391485.html
2022,1298144,NAM v UAE,UAE,NAM,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,R Trumpelmann,Ruben Trumpelmann,4,0,22,0,5.50,10,0,0,3,0,False,https://www.espncricinfo.com/ci/content/player/698317.html
2022,1298144,NAM v UAE,UAE,NAM,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,D Wiese,David Wiese,4,0,27,1,6.75,12,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/221140.html
2022,1298144,NAM v UAE,UAE,NAM,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,BM Scholtz,Bernard Scholtz,4,0,22,1,5.50,11,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/330223.html
2022,1298144,NAM v UAE,UAE,NAM,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,JJ Smit,JJ Smit,4,0,39,0,9.75,11,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/553821.html
2022,1298144,NAM v UAE,UAE,NAM,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,JN Frylinck,Jan Frylinck,3,0,30,0,10.00,3,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/482478.html
2022,1298144,NAM v UAE,UAE,NAM,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,B Shikongo,Ben Shikongo,1,0,8,1,8.00,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1069820.html
2022,1298144,NAM v UAE,UAE,NAM,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Basil Hameed,Basil Hameed,3,0,17,2,5.66,10,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1209110.html
2022,1298144,NAM v UAE,UAE,NAM,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Junaid Siddique,Junaid Siddique,4,0,35,1,8.75,8,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1203754.html
2022,1298144,NAM v UAE,UAE,NAM,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Zahoor Khan,Zahoor Khan,4,0,20,2,5.00,15,1,0,2,2,False,https://www.espncricinfo.com/ci/content/player/384525.html
2022,1298144,NAM v UAE,UAE,NAM,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Ahmed Raza,Ahmed Raza,1,0,9,0,9.00,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/245490.html
2022,1298144,NAM v UAE,UAE,NAM,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,KP Meiyappan,Karthik Meiyappan,4,0,34,1,8.50,8,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1058987.html
2022,1298144,NAM v UAE,UAE,NAM,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Aayan Afzal Khan,Aayan Afzal Khan,2,0,7,0,3.50,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1241265.html
2022,1298144,NAM v UAE,UAE,NAM,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Muhammad Waseem,Muhammad Waseem,2,0,16,1,8.00,3,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1241277.html
2022,1298143,NED v SL,SL,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,FJ Klaassen,Fred Klaassen,4,0,34,1,8.50,9,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1104703.html
2022,1298143,NED v SL,SL,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,TJG Pringle,Tim Pringle,3,0,22,0,7.33,8,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1193548.html
2022,1298143,NED v SL,SL,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,RE van der Merwe,Roelof van der Merwe,3,0,16,0,5.33,10,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/47850.html
2022,1298143,NED v SL,SL,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,PA van Meekeren,Paul van Meekeren,4,0,25,2,6.25,11,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/348109.html
2022,1298143,NED v SL,SL,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,BFW de Leede,Bas de Leede,3,0,31,2,10.33,5,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1036191.html
2022,1298143,NED v SL,SL,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,T van der Gugten,Timm van der Gugten,3,0,31,1,10.33,3,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/333782.html
2022,1298143,NED v SL,SL,NED,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,DM de Silva,Dhananjaya de Silva,1,0,5,0,5.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/465793.html
2022,1298143,NED v SL,SL,NED,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,CBRLS Kumara,Lahiru Kumara,4,0,28,1,7.00,14,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/784375.html
2022,1298143,NED v SL,SL,NED,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,B Fernando,Binura Fernando,4,0,33,1,8.25,11,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/629080.html
2022,1298143,NED v SL,SL,NED,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,M Theekshana,Maheesh Theekshana,4,0,32,2,8.00,12,1,2,2,1,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022,1298143,NED v SL,SL,NED,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,PWH de Silva,Wanindu Hasaranga de Silva,4,0,28,3,7.00,11,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022,1298143,NED v SL,SL,NED,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,C Karunaratne,Chamika Karunaratne,2,0,11,0,5.50,6,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/623695.html
2022,1298143,NED v SL,SL,NED,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,MD Shanaka,Dasun Shanaka,1,0,7,0,7.00,3,1,0,0,0,True,https://www.espncricinfo.com/ci/content/player/437316.html
2022,1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,R Ngarava,Richard Ngarava,3,0,20,0,6.66,9,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/806241.html
2022,1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,TL Chatara,Tendai Chatara,3,0,22,0,7.33,5,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/425639.html
2022,1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,B Muzarabani,Blessing Muzarabani,4,0,38,2,9.50,10,2,2,2,1,False,https://www.espncricinfo.com/ci/content/player/827051.html
2022,1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,RP Burl,Ryan Burl,3,0,27,0,9.00,5,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/495964.html
2022,1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,Sikandar Raza,Sikandar Raza,4,0,19,3,4.75,7,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/299572.html
2022,1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,1,SC Williams,Sean Williams,3,0,17,1,5.66,7,1,0,0,1,False,https://www.espncricinfo.com/ci/content/player/55870.html
2022,1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,KR Mayers,Kyle Mayers,1,0,17,0,17.00,3,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/348056.html
2022,1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,AJ Hosein,Akeal Hosein,4,0,25,1,6.25,12,1,1,1,1,False,https://www.espncricinfo.com/ci/content/player/530812.html
2022,1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,AS Joseph,Alzarri Joseph,4,0,16,4,4.00,16,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/670031.html
2022,1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,OC McCoy,Obed McCoy,3,0,19,1,6.33,9,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/906783.html
2022,1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,JO Holder,Jason Holder,3.2,0,12,3,3.60,12,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/391485.html
2022,1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,Australia,2,OF Smith,Odean Smith,3,0,31,1,10.33,8,4,1,1,1,False,https://www.espncricinfo.com/ci/content/player/820691.html
2022,1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,JB Little,Josh Little,4,0,30,1,7.50,10,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/928067.html
2022,1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,MR Adair,Mark Adair,4,0,23,1,5.75,12,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/526441.html
2022,1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,BJ McCarthy,Barry McCarthy,4,0,59,0,14.75,4,6,3,1,1,False,https://www.espncricinfo.com/ci/content/player/348059.html
2022,1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,GJ Delany,Gareth Delany,3,0,28,0,9.33,3,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1099379.html
2022,1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,Simi Singh,Simi Singh,2,0,16,0,8.00,2,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1005257.html
2022,1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,C Campher,Curtis Campher,2,0,9,2,4.50,7,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/595921.html
2022,1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,GH Dockrell,George Dockrell,1,0,9,0,9.00,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/348034.html
2022,1298141,IRE v SCOT,SCOT,IRE,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,MRJ Watt,Mark Watt,4,0,39,1,9.75,10,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/659081.html
2022,1298141,IRE v SCOT,SCOT,IRE,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,BTJ Wheal,Brad Wheal,4,0,25,1,6.25,11,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/807535.html
2022,1298141,IRE v SCOT,SCOT,IRE,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,JH Davey,Josh Davey,4,0,46,0,11.50,5,8,0,1,0,False,https://www.espncricinfo.com/ci/content/player/407265.html
2022,1298141,IRE v SCOT,SCOT,IRE,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,SM Sharif,Safyaan Sharif,3,0,32,1,10.66,3,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/414970.html
2022,1298141,IRE v SCOT,SCOT,IRE,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,CN Greaves,Chris Greaves,2,0,18,0,9.00,1,0,1,1,0,False,https://www.espncricinfo.com/ci/content/player/873199.html
2022,1298141,IRE v SCOT,SCOT,IRE,SCOT,"Bellerive Oval, Hobart",Hobart,Australia,2,MA Leask,Michael Leask,2,0,16,1,8.00,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/414966.html
2022,1298140,SL v UAE,SL,UAE,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,Junaid Siddique,Junaid Siddique,4,0,36,0,9.00,8,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1203754.html
2022,1298140,SL v UAE,SL,UAE,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,Kashif Daud,Kashif Daud,1,0,14,0,14.00,0,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/229225.html
2022,1298140,SL v UAE,SL,UAE,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,Zahoor Khan,Zahoor Khan,4,0,26,2,6.50,10,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/384525.html
2022,1298140,SL v UAE,SL,UAE,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,Aayan Afzal Khan,Aayan Afzal Khan,3,0,16,1,5.33,7,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1241265.html
2022,1298140,SL v UAE,SL,UAE,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,Aryan Lakra,Aryan Lakra,3,0,24,1,8.00,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1058989.html
2022,1298140,SL v UAE,SL,UAE,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,KP Meiyappan,Karthik Meiyappan,4,0,19,3,4.75,12,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1058987.html
2022,1298140,SL v UAE,SL,UAE,UAE,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,Basil Hameed,Basil Hameed,1,0,13,0,13.00,1,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1209110.html
2022,1298140,SL v UAE,SL,UAE,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,Pramod Madushan,Pramod Madushan,3,0,14,1,4.66,12,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/826689.html
2022,1298140,SL v UAE,SL,UAE,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,M Theekshana,Maheesh Theekshana,3.1,0,15,2,4.73,10,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022,1298140,SL v UAE,SL,UAE,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,PVD Chameera,Dushmantha Chameera,3.5,0,15,3,3.91,16,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/552152.html
2022,1298140,SL v UAE,SL,UAE,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,C Karunaratne,Chamika Karunaratne,2,0,14,0,7.00,5,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/623695.html
2022,1298140,SL v UAE,SL,UAE,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,PWH de Silva,Wanindu Hasaranga de Silva,4,1,8,3,2.00,17,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022,1298140,SL v UAE,SL,UAE,SL,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,MD Shanaka,Dasun Shanaka,1.1,0,7,1,6.00,3,0,0,1,0,True,https://www.espncricinfo.com/ci/content/player/437316.html
2022,1298139,NAM v NED,NAM,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,FJ Klaassen,Fred Klaassen,3,0,15,0,5.00,11,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1104703.html
2022,1298139,NAM v NED,NAM,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,TJG Pringle,Tim Pringle,3,0,15,1,5.00,8,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1193548.html
2022,1298139,NAM v NED,NAM,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,BFW de Leede,Bas de Leede,3,0,18,2,6.00,6,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1036191.html
2022,1298139,NAM v NED,NAM,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,CN Ackermann,Colin Ackermann,3,0,17,1,5.66,8,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/379774.html
2022,1298139,NAM v NED,NAM,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,PA van Meekeren,Paul van Meekeren,4,0,18,1,4.50,11,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/348109.html
2022,1298139,NAM v NED,NAM,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,T van der Gugten,Timm van der Gugten,3,0,29,0,9.66,4,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/333782.html
2022,1298139,NAM v NED,NAM,NED,NED,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,1,RE van der Merwe,Roelof van der Merwe,1,0,6,1,6.00,1,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/47850.html
2022,1298139,NAM v NED,NAM,NED,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,BM Scholtz,Bernard Scholtz,4,0,21,1,5.25,10,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/330223.html
2022,1298139,NAM v NED,NAM,NED,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,D Wiese,David Wiese,2.3,0,22,0,8.80,4,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/221140.html
2022,1298139,NAM v NED,NAM,NED,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,MG Erasmus,Gerhard Erasmus,3,0,13,0,4.33,8,0,0,1,0,True,https://www.espncricinfo.com/ci/content/player/519070.html
2022,1298139,NAM v NED,NAM,NED,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,B Shikongo,Ben Shikongo,1,0,18,0,18.00,1,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1069820.html
2022,1298139,NAM v NED,NAM,NED,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,JJ Smit,JJ Smit,4,0,24,2,6.00,9,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/553821.html
2022,1298139,NAM v NED,NAM,NED,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,JN Frylinck,Jan Frylinck,4,1,16,1,4.00,11,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/482478.html
2022,1298139,NAM v NED,NAM,NED,NAM,"Simonds Stadium, South Geelong, Victoria",Geelong,Australia,2,JN Loftie-Eaton,Jan Nicol Loftie-Eaton,1,0,8,0,8.00,2,1,0,0,1,False,https://www.espncricinfo.com/ci/content/player/1071473.html
2022,1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,JB Little,Josh Little,4,0,24,3,6.00,11,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/928067.html
2022,1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,MR Adair,Mark Adair,4,0,39,2,9.75,6,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/526441.html
2022,1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,BJ McCarthy,Barry McCarthy,4,0,24,0,6.00,11,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/348059.html
2022,1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,C Campher,Curtis Campher,3,0,29,0,9.66,6,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/595921.html
2022,1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,Simi Singh,Simi Singh,3,0,31,2,10.33,5,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1005257.html
2022,1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,Australia,1,GJ Delany,Gareth Delany,2,0,21,0,10.50,4,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1099379.html
2022,1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,R Ngarava,Richard Ngarava,4,0,22,2,5.50,13,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/806241.html
2022,1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,TL Chatara,Tendai Chatara,4,0,22,2,5.50,13,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/425639.html
2022,1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,B Muzarabani,Blessing Muzarabani,4,0,23,3,5.75,14,0,2,0,1,False,https://www.espncricinfo.com/ci/content/player/827051.html
2022,1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,LM Jongwe,Luke Jongwe,2,0,24,0,12.00,1,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/541224.html
2022,1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,SC Williams,Sean Williams,3,0,20,1,6.66,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/55870.html
2022,1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,Australia,2,Sikandar Raza,Sikandar Raza,3,0,22,1,7.33,8,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/299572.html
